Timestamp (Elapsed time in seconds),PID,FPS,99(%) FPS,Render Latency(MSec),Average PC Latency(MSec),CPU Utilization(%),GPU1 Utilization(%),GPU1 Temperature(Degrees celsius),GPU1 Frequency(MHz),GPU1 Memory Frequency(MHz),GPU1 Voltage(Milli Volts),GPU1 Fan1 Speed (RPM),GPU1 Fan2 Speed (RPM),GPU2 Utilization(%),GPU2 Temperature(Degrees celsius),GPU2 Frequency(MHz),GPU2 Memory Frequency(MHz),GPU2 Voltage(Milli Volts),GPU2 Fan1 Speed (RPM),GPU2 Fan2 Speed (RPM),
14.420,43160,62.000,50.000,7.987,N/A,14.000,57.000,61.000,1950.000,7001.000,1.075,1710.000,1710.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
14.962,43160,62.000,51.000,8.016,N/A,6.000,53.000,61.000,1950.000,7001.000,1.075,1708.000,1708.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.394,43160,62.000,51.000,8.016,N/A,6.000,53.000,61.000,1950.000,7001.000,1.075,1708.000,1708.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
15.936,43160,62.000,47.000,8.460,N/A,4.000,49.000,61.000,1950.000,7001.000,1.075,1709.000,1708.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16.477,43160,62.000,47.000,8.460,N/A,4.000,49.000,61.000,1950.000,7001.000,1.075,1709.000,1708.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
16.912,43160,62.000,47.000,8.675,N/A,9.000,54.000,61.000,1950.000,7001.000,1.075,1709.000,1710.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17.456,43160,62.000,47.000,8.675,N/A,9.000,54.000,61.000,1950.000,7001.000,1.075,1709.000,1710.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
17.998,43160,62.000,51.000,7.993,N/A,7.000,50.000,61.000,1950.000,7001.000,1.075,1709.000,1709.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18.432,43160,62.000,51.000,7.993,N/A,7.000,50.000,61.000,1950.000,7001.000,1.075,1709.000,1709.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
18.975,43160,62.000,53.000,7.949,N/A,11.000,49.000,61.000,1950.000,7001.000,1.075,1707.000,1704.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19.410,43160,62.000,53.000,7.949,N/A,11.000,49.000,61.000,1950.000,7001.000,1.075,1707.000,1704.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
19.953,43160,62.000,51.000,7.973,N/A,5.000,49.000,61.000,1950.000,7001.000,1.075,1707.000,1704.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.496,43160,62.000,51.000,7.973,N/A,5.000,49.000,61.000,1950.000,7001.000,1.075,1707.000,1704.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
20.930,43160,62.000,40.000,8.370,N/A,13.000,58.000,61.000,1950.000,7001.000,1.075,1706.000,1704.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
21.473,43160,62.000,40.000,8.370,N/A,13.000,58.000,61.000,1950.000,7001.000,1.075,1706.000,1704.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.016,43160,62.000,37.000,7.932,N/A,11.000,58.000,61.000,1950.000,7001.000,1.075,1706.000,1704.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.449,43160,62.000,37.000,7.932,N/A,11.000,58.000,61.000,1950.000,7001.000,1.075,1706.000,1704.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
22.992,43160,62.000,44.000,7.974,N/A,17.000,54.000,61.000,1950.000,7001.000,1.075,1705.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23.426,43160,62.000,44.000,7.974,N/A,17.000,54.000,61.000,1950.000,7001.000,1.075,1705.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23.968,43160,62.000,49.000,9.755,N/A,7.000,52.000,60.000,1950.000,7001.000,1.075,1705.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.510,43160,62.000,49.000,9.755,N/A,7.000,52.000,60.000,1950.000,7001.000,1.075,1705.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24.944,43160,62.000,47.000,8.561,N/A,7.000,62.000,61.000,1950.000,7001.000,1.075,1704.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
25.486,43160,62.000,47.000,8.561,N/A,7.000,62.000,61.000,1950.000,7001.000,1.075,1704.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.028,43160,62.000,45.000,8.839,N/A,7.000,62.000,61.000,1950.000,7001.000,1.075,1704.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26.462,43160,62.000,45.000,8.839,N/A,7.000,62.000,61.000,1950.000,7001.000,1.075,1704.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.004,43160,62.000,46.000,7.956,N/A,3.000,60.000,61.000,1950.000,7001.000,1.075,1705.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.438,43160,62.000,46.000,7.956,N/A,3.000,60.000,61.000,1950.000,7001.000,1.075,1705.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27.979,43160,62.000,49.000,7.958,N/A,6.000,60.000,61.000,1950.000,7001.000,1.075,1705.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28.524,43160,62.000,49.000,7.958,N/A,6.000,60.000,61.000,1950.000,7001.000,1.075,1705.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
28.957,43160,62.000,50.000,7.902,N/A,6.000,60.000,61.000,1950.000,7001.000,1.075,1705.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
29.501,43160,62.000,50.000,7.902,N/A,6.000,60.000,61.000,1950.000,7001.000,1.075,1705.000,1706.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30.045,43160,62.000,46.000,7.975,N/A,9.000,50.000,61.000,1950.000,7001.000,1.075,1702.000,1702.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30.478,43160,62.000,46.000,7.975,N/A,9.000,50.000,61.000,1950.000,7001.000,1.075,1702.000,1702.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31.024,43160,62.000,46.000,7.948,N/A,6.000,52.000,61.000,1950.000,7001.000,1.075,1700.000,1703.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
31.455,43160,62.000,46.000,7.948,N/A,6.000,52.000,61.000,1950.000,7001.000,1.075,1700.000,1703.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32.001,43160,62.000,42.000,7.971,N/A,17.000,51.000,61.000,1950.000,7001.000,1.075,1701.000,1702.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32.541,43160,62.000,42.000,7.971,N/A,17.000,51.000,61.000,1950.000,7001.000,1.075,1701.000,1702.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32.974,43160,62.000,37.000,8.028,N/A,18.000,51.000,61.000,1950.000,7001.000,1.075,1701.000,1703.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33.515,43160,62.000,37.000,8.028,N/A,18.000,51.000,61.000,1950.000,7001.000,1.075,1701.000,1703.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.057,43160,62.000,47.000,8.893,N/A,16.000,53.000,61.000,1950.000,7001.000,1.075,1702.000,1702.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34.491,43160,62.000,47.000,8.893,N/A,16.000,53.000,61.000,1950.000,7001.000,1.075,1702.000,1702.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.035,43160,62.000,52.000,7.968,N/A,10.000,57.000,61.000,1950.000,7001.000,1.075,1700.000,1702.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
35.470,43160,62.000,52.000,7.968,N/A,10.000,57.000,61.000,1950.000,7001.000,1.075,1700.000,1702.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36.014,43160,62.000,51.000,7.998,N/A,7.000,48.000,60.000,1950.000,7001.000,1.075,1701.000,1701.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36.557,43160,62.000,51.000,7.998,N/A,7.000,48.000,60.000,1950.000,7001.000,1.075,1701.000,1701.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
36.991,43160,62.000,51.000,7.962,N/A,10.000,55.000,60.000,1950.000,7001.000,1.075,1702.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37.533,43160,62.000,51.000,7.962,N/A,10.000,55.000,60.000,1950.000,7001.000,1.075,1702.000,1698.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A
